
"dBm" -116 "bps" 1734 "y" 1
"dBm" -111 "bps" 924 "y" 0
"dBm" -99 "bps" 2766 "y" 1
"dBm" -136 "bps" 506 "y" 0
"dBm" -46 "bps" 2063 "y" 1
"dBm" -85 "bps" 711 "y" 0
"dBm" -131 "bps" 994 "y" 0
"dBm" -134 "bps" 570 "y" 0
"dBm" -113 "bps" 1657 "y" 1
"dBm" -97 "bps" 1735 "y" 1
"dBm" -55 "bps" 488 "y" 0
"dBm" -99 "bps" 1215 "y" 1
"dBm" -139 "bps" 310 "y" 0
"dBm" -114 "bps" 928 "y" 0
"dBm" -73 "bps" 1606 "y" 1
"dBm" -93 "bps" 1693 "y" 1
"dBm" -132 "bps" 775 "y" 0
"dBm" -107 "bps" 1178 "y" 1
"dBm" -73 "bps" 1980 "y" 1
"dBm" -88 "bps" 1318 "y" 1
"dBm" -41 "bps" 1908 "y" 1
"dBm" -44 "bps" 4285 "y" 1
"dBm" -129 "bps" 1111 "y" 1
"dBm" -130 "bps" 352 "y" 0
"dBm" -107 "bps" 1265 "y" 1
"dBm" -137 "bps" 677 "y" 0
"dBm" -109 "bps" 1198 "y" 1
"dBm" -125 "bps" 523 "y" 0
"dBm" -93 "bps" 862 "y" 0
"dBm" -61 "bps" 1459 "y" 1
"dBm" -61 "bps" 1480 "y" 1
"dBm" -113 "bps" 755 "y" 0
"dBm" -129 "bps" 1294 "y" 1
"dBm" -85 "bps" 2610 "y" 1
"dBm" -125 "bps" 1559 "y" 1
"dBm" -41 "bps" 1556 "y" 1
"dBm" -79 "bps" 430 "y" 0
"dBm" -73 "bps" 1285 "y" 1
"dBm" -129 "bps" 1078 "y" 1
"dBm" -84 "bps" 1205 "y" 1
"dBm" -117 "bps" 1061 "y" 1
"dBm" -120 "bps" 1713 "y" 1
"dBm" -130 "bps" 1491 "y" 1
"dBm" -80 "bps" 3061 "y" 1
"dBm" -116 "bps" 1838 "y" 1
"dBm" -129 "bps" 430 "y" 0
"dBm" -110 "bps" 1589 "y" 1
"dBm" -79 "bps" 1877 "y" 1
"dBm" -88 "bps" 1919 "y" 1
"dBm" -130 "bps" 1923 "y" 1
"dBm" -120 "bps" 1340 "y" 0
"dBm" -140 "bps" 1437 "y" 1
"dBm" -75 "bps" 1506 "y" 1
"dBm" -136 "bps" 502 "y" 0
"dBm" -136 "bps" 932 "y" 0
"dBm" -110 "bps" 703 "y" 0
"dBm" -99 "bps" 2228 "y" 1
"dBm" -94 "bps" 3068 "y" 1
"dBm" -127 "bps" 1610 "y" 1
"dBm" -82 "bps" 3604 "y" 1
"dBm" -68 "bps" 4078 "y" 1
"dBm" -140 "bps" 1842 "y" 1
"dBm" -134 "bps" 1009 "y" 0
"dBm" -42 "bps" 2987 "y" 1
"dBm" -143 "bps" 1008 "y" 1
"dBm" -104 "bps" 343 "y" 0
"dBm" -130 "bps" 907 "y" 0
"dBm" -66 "bps" 3685 "y" 1
"dBm" -128 "bps" 1977 "y" 1
"dBm" -55 "bps" 1232 "y" 1
"dBm" -50 "bps" 3318 "y" 1
"dBm" -93 "bps" 4541 "y" 1
"dBm" -141 "bps" 645 "y" 0
"dBm" -114 "bps" 1826 "y" 1
"dBm" -88 "bps" 539 "y" 0
"dBm" -96 "bps" 4016 "y" 1
"dBm" -46 "bps" 2542 "y" 1
"dBm" -82 "bps" 3311 "y" 1
"dBm" -67 "bps" 4976 "y" 1
"dBm" -108 "bps" 1314 "y" 1
"dBm" -60 "bps" 870 "y" 0
"dBm" -60 "bps" 4143 "y" 1
"dBm" -73 "bps" 3194 "y" 1
"dBm" -104 "bps" 1106 "y" 1
"dBm" -141 "bps" 1782 "y" 1
"dBm" -71 "bps" 3314 "y" 1
"dBm" -60 "bps" 4167 "y" 1
"dBm" -102 "bps" 1360 "y" 1
"dBm" -96 "bps" 4426 "y" 1
"dBm" -99 "bps" 2299 "y" 1
"dBm" -95 "bps" 3020 "y" 1
"dBm" -130 "bps" 1988 "y" 1
"dBm" -127 "bps" 1267 "y" 0
"dBm" -94 "bps" 2309 "y" 1
"dBm" -131 "bps" 1366 "y" 1
"dBm" -108 "bps" 1581 "y" 1
"dBm" -68 "bps" 3987 "y" 1
"dBm" -73 "bps" 3525 "y" 1
"dBm" -49 "bps" 649 "y" 0
"dBm" -74 "bps" 2724 "y" 1
"dBm" -84 "bps" 3967 "y" 1
"dBm" -65 "bps" 2588 "y" 1
"dBm" -97 "bps" 2382 "y" 1
"dBm" -82 "bps" 4334 "y" 1
"dBm" -54 "bps" 3858 "y" 1
"dBm" -100 "bps" 449 "y" 1
"dBm" -91 "bps" 3969 "y" 1
"dBm" -126 "bps" 538 "y" 0
"dBm" -142 "bps" 631 "y" 0
"dBm" -110 "bps" 1501 "y" 1
"dBm" -142 "bps" 1475 "y" 1
"dBm" -70 "bps" 3114 "y" 1
"dBm" -113 "bps" 1084 "y" 1
"dBm" -134 "bps" 1845 "y" 1
"dBm" -59 "bps" 852 "y" 1
"dBm" -134 "bps" 1366 "y" 1
"dBm" -42 "bps" 917 "y" 0
"dBm" -108 "bps" 418 "y" 0
"dBm" -129 "bps" 1434 "y" 1
"dBm" -47 "bps" 3039 "y" 1
"dBm" -57 "bps" 2387 "y" 1
"dBm" -75 "bps" 3251 "y" 1
"dBm" -80 "bps" 1840 "y" 1
"dBm" -40 "bps" 2729 "y" 1
"dBm" -81 "bps" 3239 "y" 1
"dBm" -102 "bps" 913 "y" 0
"dBm" -62 "bps" 4730 "y" 1
"dBm" -49 "bps" 3119 "y" 1
"dBm" -83 "bps" 4443 "y" 1
"dBm" -96 "bps" 1329 "y" 1
"dBm" -123 "bps" 1998 "y" 1
"dBm" -56 "bps" 2890 "y" 1
"dBm" -88 "bps" 1627 "y" 1
"dBm" -121 "bps" 1782 "y" 1
"dBm" -103 "bps" 912 "y" 0
"dBm" -139 "bps" 1849 "y" 1
"dBm" -52 "bps" 2601 "y" 1
"dBm" -102 "bps" 1484 "y" 1
"dBm" -40 "bps" 4568 "y" 1
"dBm" -138 "bps" 1133 "y" 1
"dBm" -76 "bps" 4283 "y" 1
"dBm" -67 "bps" 1710 "y" 1
"dBm" -96 "bps" 4656 "y" 1
"dBm" -135 "bps" 1127 "y" 1
"dBm" -48 "bps" 3735 "y" 1
"dBm" -65 "bps" 931 "y" 0
"dBm" -129 "bps" 731 "y" 0
"dBm" -95 "bps" 4169 "y" 1
"dBm" -100 "bps" 2581 "y" 1
"dBm" -51 "bps" 3958 "y" 1
"dBm" -132 "bps" 924 "y" 0
"dBm" -72 "bps" 2434 "y" 1
"dBm" -94 "bps" 4224 "y" 1
"dBm" -133 "bps" 1962 "y" 1
"dBm" -120 "bps" 342 "y" 0
"dBm" -57 "bps" 4609 "y" 1
"dBm" -103 "bps" 690 "y" 1
"dBm" -78 "bps" 1748 "y" 1
"dBm" -143 "bps" 572 "y" 0
"dBm" -67 "bps" 4281 "y" 1
"dBm" -60 "bps" 1973 "y" 1
"dBm" -79 "bps" 3220 "y" 1
"dBm" -113 "bps" 1180 "y" 0
"dBm" -82 "bps" 876 "y" 0
"dBm" -132 "bps" 1227 "y" 1
"dBm" -122 "bps" 714 "y" 0
"dBm" -40 "bps" 4310 "y" 1
"dBm" -114 "bps" 1697 "y" 1
"dBm" -123 "bps" 1732 "y" 1
"dBm" -60 "bps" 2716 "y" 1
"dBm" -118 "bps" 1987 "y" 1
"dBm" -131 "bps" 1066 "y" 1
"dBm" -110 "bps" 1006 "y" 1
"dBm" -44 "bps" 899 "y" 1
"dBm" -84 "bps" 4585 "y" 1
"dBm" -60 "bps" 3273 "y" 1
"dBm" -49 "bps" 2514 "y" 1
"dBm" -128 "bps" 330 "y" 0
"dBm" -117 "bps" 862 "y" 0
"dBm" -58 "bps" 1719 "y" 1
"dBm" -127 "bps" 842 "y" 0
"dBm" -113 "bps" 824 "y" 0
"dBm" -132 "bps" 1263 "y" 1
"dBm" -82 "bps" 2618 "y" 1
"dBm" -124 "bps" 611 "y" 0
"dBm" -55 "bps" 1709 "y" 1
"dBm" -120 "bps" 339 "y" 0
"dBm" -82 "bps" 1335 "y" 1
"dBm" -69 "bps" 490 "y" 0
"dBm" -42 "bps" 4977 "y" 1
"dBm" -100 "bps" 422 "y" 0
"dBm" -128 "bps" 1522 "y" 1
"dBm" -134 "bps" 1191 "y" 1
"dBm" -40 "bps" 722 "y" 0
"dBm" -131 "bps" 620 "y" 0
"dBm" -68 "bps" 4711 "y" 1
"dBm" -114 "bps" 1815 "y" 1
"dBm" -87 "bps" 2916 "y" 1
"dBm" -55 "bps" 4002 "y" 1
"dBm" -90 "bps" 1108 "y" 1
"dBm" -144 "bps" 1383 "y" 1
"dBm" -66 "bps" 2407 "y" 1
"dBm" -86 "bps" 3016 "y" 1
"dBm" -100 "bps" 4730 "y" 1
"dBm" -53 "bps" 4213 "y" 1
"dBm" -83 "bps" 494 "y" 0
"dBm" -105 "bps" 1496 "y" 1
"dBm" -124 "bps" 584 "y" 0
"dBm" -47 "bps" 1187 "y" 1
"dBm" -68 "bps" 3758 "y" 1
"dBm" -127 "bps" 1168 "y" 0
"dBm" -100 "bps" 1904 "y" 1
"dBm" -50 "bps" 2866 "y" 1
"dBm" -56 "bps" 3727 "y" 1
"dBm" -80 "bps" 1362 "y" 1
"dBm" -126 "bps" 1648 "y" 1
"dBm" -79 "bps" 4191 "y" 1
"dBm" -90 "bps" 2401 "y" 1
"dBm" -137 "bps" 1496 "y" 0
"dBm" -84 "bps" 2199 "y" 1
"dBm" -101 "bps" 1788 "y" 1
"dBm" -94 "bps" 3219 "y" 1
"dBm" -118 "bps" 573 "y" 0
"dBm" -100 "bps" 1562 "y" 1
"dBm" -92 "bps" 2175 "y" 1
"dBm" -59 "bps" 4569 "y" 1
"dBm" -131 "bps" 1520 "y" 1
"dBm" -71 "bps" 981 "y" 0
"dBm" -117 "bps" 491 "y" 0
"dBm" -103 "bps" 1240 "y" 1
"dBm" -50 "bps" 1979 "y" 1
"dBm" -117 "bps" 1801 "y" 1
"dBm" -48 "bps" 1270 "y" 1
"dBm" -144 "bps" 1674 "y" 1
"dBm" -108 "bps" 903 "y" 0
"dBm" -114 "bps" 302 "y" 0
"dBm" -62 "bps" 3618 "y" 1
"dBm" -82 "bps" 2072 "y" 1
"dBm" -71 "bps" 1679 "y" 1
"dBm" -121 "bps" 1243 "y" 0
"dBm" -47 "bps" 554 "y" 0
"dBm" -83 "bps" 4422 "y" 1
"dBm" -104 "bps" 1715 "y" 1
"dBm" -105 "bps" 466 "y" 0
"dBm" -126 "bps" 847 "y" 0
"dBm" -88 "bps" 1136 "y" 1
"dBm" -127 "bps" 671 "y" 0
"dBm" -130 "bps" 1016 "y" 1
"dBm" -120 "bps" 1058 "y" 1
"dBm" -130 "bps" 1856 "y" 1
"dBm" -88 "bps" 1134 "y" 1
"dBm" -116 "bps" 1710 "y" 1
"dBm" -111 "bps" 490 "y" 0
"dBm" -141 "bps" 1410 "y" 0
"dBm" -142 "bps" 896 "y" 0
"dBm" -125 "bps" 577 "y" 0
"dBm" -131 "bps" 723 "y" 0
"dBm" -82 "bps" 2295 "y" 1
"dBm" -51 "bps" 2049 "y" 1
"dBm" -98 "bps" 952 "y" 0
"dBm" -63 "bps" 4897 "y" 1
"dBm" -138 "bps" 1179 "y" 1
"dBm" -86 "bps" 4215 "y" 1
"dBm" -140 "bps" 1626 "y" 1
"dBm" -145 "bps" 611 "y" 0
"dBm" -114 "bps" 1892 "y" 1
"dBm" -78 "bps" 4607 "y" 1
"dBm" -141 "bps" 1981 "y" 1
"dBm" -100 "bps" 1674 "y" 1
"dBm" -111 "bps" 1853 "y" 1
"dBm" -135 "bps" 627 "y" 0
"dBm" -91 "bps" 2862 "y" 1
"dBm" -126 "bps" 1409 "y" 1
"dBm" -52 "bps" 2108 "y" 1
"dBm" -107 "bps" 1958 "y" 1
"dBm" -72 "bps" 3694 "y" 1
"dBm" -133 "bps" 1706 "y" 1
"dBm" -76 "bps" 4004 "y" 1
"dBm" -79 "bps" 3534 "y" 1
"dBm" -80 "bps" 1475 "y" 1
"dBm" -63 "bps" 4789 "y" 1
"dBm" -87 "bps" 4302 "y" 1
"dBm" -142 "bps" 1645 "y" 1
"dBm" -103 "bps" 1352 "y" 1
"dBm" -79 "bps" 3010 "y" 1
"dBm" -122 "bps" 1253 "y" 1
"dBm" -145 "bps" 1128 "y" 1
"dBm" -139 "bps" 925 "y" 0
"dBm" -134 "bps" 380 "y" 0
"dBm" -102 "bps" 309 "y" 0
"dBm" -145 "bps" 590 "y" 0
"dBm" -109 "bps" 597 "y" 0
"dBm" -126 "bps" 528 "y" 0
"dBm" -91 "bps" 2434 "y" 1
"dBm" -64 "bps" 2445 "y" 1
"dBm" -140 "bps" 1653 "y" 1
"dBm" -145 "bps" 1495 "y" 1
"dBm" -143 "bps" 609 "y" 0
"dBm" -118 "bps" 1984 "y" 1
"dBm" -138 "bps" 1240 "y" 1
"dBm" -86 "bps" 4658 "y" 1
"dBm" -41 "bps" 3069 "y" 1
"dBm" -121 "bps" 1114 "y" 1
"dBm" -69 "bps" 1860 "y" 1
"dBm" -106 "bps" 469 "y" 0
"dBm" -74 "bps" 2180 "y" 1
"dBm" -101 "bps" 747 "y" 1
"dBm" -42 "bps" 3005 "y" 1
"dBm" -52 "bps" 1858 "y" 1
"dBm" -76 "bps" 1798 "y" 1
"dBm" -100 "bps" 1571 "y" 1
"dBm" -123 "bps" 1315 "y" 1
"dBm" -50 "bps" 316 "y" 0
"dBm" -58 "bps" 2745 "y" 1
"dBm" -47 "bps" 3910 "y" 1
"dBm" -41 "bps" 3639 "y" 1
"dBm" -140 "bps" 460 "y" 0
"dBm" -50 "bps" 1829 "y" 1
"dBm" -122 "bps" 1018 "y" 1
"dBm" -125 "bps" 470 "y" 0
"dBm" -87 "bps" 484 "y" 0
"dBm" -66 "bps" 2022 "y" 1
"dBm" -130 "bps" 509 "y" 0
"dBm" -139 "bps" 1075 "y" 1
"dBm" -101 "bps" 1137 "y" 1
"dBm" -95 "bps" 4491 "y" 1
"dBm" -54 "bps" 2167 "y" 1
"dBm" -140 "bps" 1038 "y" 0
"dBm" -107 "bps" 772 "y" 0
"dBm" -137 "bps" 1449 "y" 1
"dBm" -114 "bps" 1627 "y" 1
"dBm" -144 "bps" 1760 "y" 1
"dBm" -110 "bps" 1051 "y" 1
"dBm" -137 "bps" 970 "y" 0
"dBm" -104 "bps" 552 "y" 0
"dBm" -77 "bps" 2806 "y" 1
"dBm" -142 "bps" 821 "y" 0
"dBm" -137 "bps" 1552 "y" 1
"dBm" -106 "bps" 592 "y" 0
"dBm" -134 "bps" 1573 "y" 1
"dBm" -127 "bps" 1823 "y" 1
"dBm" -126 "bps" 1806 "y" 1
"dBm" -56 "bps" 3518 "y" 1
"dBm" -45 "bps" 4594 "y" 1
"dBm" -105 "bps" 953 "y" 1
"dBm" -114 "bps" 385 "y" 0
"dBm" -109 "bps" 1909 "y" 1
"dBm" -139 "bps" 1567 "y" 1
"dBm" -138 "bps" 1628 "y" 1
"dBm" -92 "bps" 2361 "y" 1
"dBm" -94 "bps" 4317 "y" 1
"dBm" -81 "bps" 1609 "y" 1
"dBm" -144 "bps" 1457 "y" 1
"dBm" -119 "bps" 1171 "y" 1
"dBm" -59 "bps" 1499 "y" 1
"dBm" -82 "bps" 715 "y" 0
"dBm" -52 "bps" 4463 "y" 1
"dBm" -73 "bps" 3617 "y" 1
"dBm" -76 "bps" 2555 "y" 1
"dBm" -63 "bps" 2495 "y" 1
"dBm" -61 "bps" 1579 "y" 1
"dBm" -118 "bps" 1496 "y" 1
"dBm" -43 "bps" 2981 "y" 1
"dBm" -126 "bps" 1646 "y" 1
"dBm" -110 "bps" 1434 "y" 1
"dBm" -98 "bps" 1057 "y" 1
"dBm" -110 "bps" 1690 "y" 1
"dBm" -104 "bps" 561 "y" 0
"dBm" -117 "bps" 492 "y" 0
"dBm" -61 "bps" 4167 "y" 1
"dBm" -129 "bps" 775 "y" 0
"dBm" -96 "bps" 3357 "y" 1
"dBm" -58 "bps" 505 "y" 0
"dBm" -141 "bps" 1455 "y" 1
"dBm" -61 "bps" 4477 "y" 1
"dBm" -145 "bps" 1674 "y" 1
"dBm" -44 "bps" 3510 "y" 1
"dBm" -56 "bps" 455 "y" 0
"dBm" -43 "bps" 2085 "y" 1
"dBm" -80 "bps" 936 "y" 0
"dBm" -53 "bps" 4526 "y" 1
"dBm" -64 "bps" 1429 "y" 1
"dBm" -79 "bps" 1249 "y" 1
"dBm" -72 "bps" 1928 "y" 1
"dBm" -110 "bps" 895 "y" 0
"dBm" -122 "bps" 1455 "y" 1
"dBm" -56 "bps" 2479 "y" 1
"dBm" -46 "bps" 1510 "y" 1
"dBm" -74 "bps" 2394 "y" 1
"dBm" -138 "bps" 804 "y" 0
"dBm" -119 "bps" 1065 "y" 1
"dBm" -90 "bps" 4805 "y" 1
"dBm" -128 "bps" 1867 "y" 1
"dBm" -64 "bps" 756 "y" 0
"dBm" -119 "bps" 1865 "y" 1
"dBm" -114 "bps" 1656 "y" 1
"dBm" -144 "bps" 1658 "y" 1
"dBm" -122 "bps" 989 "y" 0
"dBm" -100 "bps" 1838 "y" 1
"dBm" -117 "bps" 918 "y" 0
"dBm" -129 "bps" 359 "y" 0
"dBm" -72 "bps" 918 "y" 0
"dBm" -124 "bps" 1180 "y" 1
"dBm" -110 "bps" 1272 "y" 1
"dBm" -54 "bps" 4125 "y" 1
"dBm" -136 "bps" 970 "y" 0
"dBm" -95 "bps" 1545 "y" 1
"dBm" -52 "bps" 3718 "y" 1
"dBm" -101 "bps" 799 "y" 0
"dBm" -95 "bps" 839 "y" 0
"dBm" -139 "bps" 1820 "y" 1
"dBm" -103 "bps" 1158 "y" 1
"dBm" -121 "bps" 765 "y" 0
"dBm" -133 "bps" 1120 "y" 1
"dBm" -138 "bps" 394 "y" 0
"dBm" -134 "bps" 1369 "y" 0
"dBm" -95 "bps" 2548 "y" 1
"dBm" -133 "bps" 1379 "y" 1
"dBm" -87 "bps" 2582 "y" 1
"dBm" -101 "bps" 1321 "y" 1
"dBm" -84 "bps" 2714 "y" 1
"dBm" -54 "bps" 2353 "y" 1
"dBm" -83 "bps" 1978 "y" 1
"dBm" -114 "bps" 603 "y" 0
"dBm" -145 "bps" 1220 "y" 1
"dBm" -41 "bps" 4547 "y" 1
"dBm" -112 "bps" 349 "y" 0
"dBm" -77 "bps" 2480 "y" 1
"dBm" -142 "bps" 1959 "y" 1
"dBm" -113 "bps" 555 "y" 0
"dBm" -96 "bps" 4884 "y" 1
"dBm" -127 "bps" 1608 "y" 1
"dBm" -122 "bps" 1946 "y" 1
"dBm" -71 "bps" 1561 "y" 1
"dBm" -63 "bps" 2455 "y" 1
"dBm" -138 "bps" 1985 "y" 1
"dBm" -100 "bps" 3278 "y" 1
"dBm" -99 "bps" 2248 "y" 1
"dBm" -71 "bps" 306 "y" 0
"dBm" -40 "bps" 2318 "y" 1
"dBm" -49 "bps" 561 "y" 0
"dBm" -130 "bps" 687 "y" 0
"dBm" -106 "bps" 460 "y" 0
"dBm" -135 "bps" 995 "y" 0
"dBm" -122 "bps" 1991 "y" 1
"dBm" -134 "bps" 952 "y" 1
"dBm" -48 "bps" 375 "y" 0
"dBm" -53 "bps" 3884 "y" 1
"dBm" -117 "bps" 1031 "y" 1
"dBm" -145 "bps" 1022 "y" 1
"dBm" -52 "bps" 1154 "y" 1
"dBm" -138 "bps" 1977 "y" 1
"dBm" -119 "bps" 662 "y" 0
"dBm" -120 "bps" 1796 "y" 1
"dBm" -120 "bps" 616 "y" 0
"dBm" -137 "bps" 1259 "y" 1
"dBm" -65 "bps" 4371 "y" 1
"dBm" -40 "bps" 4432 "y" 1
"dBm" -60 "bps" 1915 "y" 1
"dBm" -88 "bps" 2441 "y" 1
"dBm" -40 "bps" 1602 "y" 1
"dBm" -106 "bps" 489 "y" 0
"dBm" -107 "bps" 456 "y" 0
"dBm" -85 "bps" 3686 "y" 1
"dBm" -129 "bps" 1112 "y" 1
"dBm" -105 "bps" 1160 "y" 1
"dBm" -60 "bps" 2785 "y" 1
"dBm" -98 "bps" 3304 "y" 1
"dBm" -137 "bps" 449 "y" 0
"dBm" -68 "bps" 3737 "y" 1
"dBm" -73 "bps" 1242 "y" 1
"dBm" -59 "bps" 654 "y" 0
"dBm" -135 "bps" 529 "y" 0
"dBm" -117 "bps" 734 "y" 0
"dBm" -142 "bps" 1535 "y" 1
"dBm" -82 "bps" 942 "y" 0
"dBm" -132 "bps" 958 "y" 0
"dBm" -55 "bps" 4921 "y" 1
"dBm" -57 "bps" 2486 "y" 1
"dBm" -115 "bps" 862 "y" 0
"dBm" -59 "bps" 679 "y" 0
"dBm" -124 "bps" 592 "y" 0
"dBm" -66 "bps" 3451 "y" 1
"dBm" -124 "bps" 815 "y" 0
"dBm" -127 "bps" 941 "y" 0
"dBm" -69 "bps" 2379 "y" 1
"dBm" -49 "bps" 4128 "y" 1
"dBm" -51 "bps" 2166 "y" 1
"dBm" -82 "bps" 1587 "y" 1
"dBm" -76 "bps" 424 "y" 0
"dBm" -125 "bps" 1376 "y" 1
"dBm" -140 "bps" 1187 "y" 1
"dBm" -40 "bps" 3614 "y" 1
"dBm" -55 "bps" 4843 "y" 1
"dBm" -139 "bps" 1395 "y" 1
"dBm" -136 "bps" 577 "y" 0
"dBm" -98 "bps" 1406 "y" 1
"dBm" -86 "bps" 1404 "y" 1
"dBm" -118 "bps" 1992 "y" 1
"dBm" -122 "bps" 741 "y" 0
"dBm" -89 "bps" 3864 "y" 1
"dBm" -50 "bps" 1909 "y" 1
"dBm" -132 "bps" 879 "y" 0
"dBm" -133 "bps" 1960 "y" 1
"dBm" -143 "bps" 1758 "y" 1
"dBm" -55 "bps" 1913 "y" 1
"dBm" -49 "bps" 3367 "y" 1
"dBm" -62 "bps" 317 "y" 0
"dBm" -137 "bps" 1784 "y" 1
"dBm" -81 "bps" 4503 "y" 1
"dBm" -70 "bps" 2813 "y" 1
"dBm" -101 "bps" 812 "y" 0
"dBm" -54 "bps" 1873 "y" 1
"dBm" -75 "bps" 3877 "y" 1
"dBm" -126 "bps" 1644 "y" 1
"dBm" -98 "bps" 4156 "y" 1
"dBm" -63 "bps" 4560 "y" 1
"dBm" -88 "bps" 402 "y" 0
"dBm" -78 "bps" 4108 "y" 1
"dBm" -60 "bps" 2431 "y" 1
"dBm" -78 "bps" 1762 "y" 1
"dBm" -125 "bps" 778 "y" 0
"dBm" -123 "bps" 1669 "y" 1
"dBm" -77 "bps" 1977 "y" 1
"dBm" -96 "bps" 2282 "y" 1
"dBm" -77 "bps" 3194 "y" 1
"dBm" -68 "bps" 797 "y" 0
"dBm" -115 "bps" 518 "y" 0
"dBm" -41 "bps" 850 "y" 0
"dBm" -101 "bps" 1537 "y" 1
"dBm" -106 "bps" 1623 "y" 1
"dBm" -140 "bps" 1448 "y" 1
"dBm" -50 "bps" 2953 "y" 1
"dBm" -98 "bps" 2215 "y" 1
"dBm" -61 "bps" 1773 "y" 1
"dBm" -95 "bps" 3491 "y" 1
"dBm" -67 "bps" 3961 "y" 1
"dBm" -111 "bps" 1924 "y" 1
"dBm" -62 "bps" 2074 "y" 1
"dBm" -47 "bps" 1504 "y" 1
"dBm" -130 "bps" 1955 "y" 1
"dBm" -98 "bps" 3431 "y" 1
"dBm" -124 "bps" 1653 "y" 1
"dBm" -142 "bps" 1995 "y" 1
"dBm" -99 "bps" 2975 "y" 1
"dBm" -40 "bps" 3795 "y" 1
"dBm" -132 "bps" 1445 "y" 1
"dBm" -139 "bps" 1975 "y" 1
"dBm" -123 "bps" 1498 "y" 1
"dBm" -87 "bps" 3813 "y" 1
"dBm" -119 "bps" 1129 "y" 1
"dBm" -136 "bps" 1296 "y" 1
"dBm" -51 "bps" 1213 "y" 1
"dBm" -100 "bps" 3116 "y" 1
"dBm" -106 "bps" 1322 "y" 1
"dBm" -72 "bps" 704 "y" 0
"dBm" -132 "bps" 1762 "y" 1
"dBm" -56 "bps" 4012 "y" 1
"dBm" -49 "bps" 1921 "y" 1
"dBm" -104 "bps" 777 "y" 0
"dBm" -43 "bps" 1410 "y" 1
"dBm" -112 "bps" 1956 "y" 1
"dBm" -57 "bps" 2539 "y" 1
"dBm" -97 "bps" 2629 "y" 1
"dBm" -77 "bps" 3240 "y" 1
"dBm" -61 "bps" 2808 "y" 1
"dBm" -41 "bps" 2499 "y" 1
"dBm" -113 "bps" 1452 "y" 1
"dBm" -123 "bps" 716 "y" 0
"dBm" -79 "bps" 4085 "y" 1
"dBm" -90 "bps" 3943 "y" 1
"dBm" -75 "bps" 3236 "y" 1
"dBm" -60 "bps" 4130 "y" 1
"dBm" -83 "bps" 2924 "y" 1
"dBm" -94 "bps" 3732 "y" 1
"dBm" -117 "bps" 409 "y" 0
"dBm" -120 "bps" 1059 "y" 1
"dBm" -78 "bps" 827 "y" 1
"dBm" -107 "bps" 1178 "y" 1
"dBm" -72 "bps" 2113 "y" 1
"dBm" -106 "bps" 731 "y" 0
"dBm" -121 "bps" 1956 "y" 1
"dBm" -73 "bps" 3673 "y" 1
"dBm" -50 "bps" 2137 "y" 1
"dBm" -98 "bps" 3655 "y" 1
"dBm" -101 "bps" 1279 "y" 1
"dBm" -44 "bps" 4840 "y" 1
"dBm" -84 "bps" 4771 "y" 1
"dBm" -120 "bps" 1774 "y" 1
"dBm" -144 "bps" 940 "y" 0
"dBm" -117 "bps" 1373 "y" 1
"dBm" -51 "bps" 4322 "y" 1
"dBm" -91 "bps" 363 "y" 0
"dBm" -40 "bps" 2061 "y" 1
